,,,,,,,,,,,,,,,,,
,,"Programa Anual de Adquisiciones, Arrendamientos y Servicios (PAAAS) 2026",,,,,,,,,,,,,,,
,,"Aeropuerto Internacional ""Felipe Ángeles"", S.A. de C.V.",,,,,,,,,,,,,,,
,,1875315554,,,,,,,,,,,,,,,
,, E n   m i l e s   d e   p e s o s ,,,,,,,,,,,,,,,
CUCOP, Concepto,  Valor total estimado de compra ,Valor Estimado de compras Mipymes,Cantidad,Unidad de Medida,Entidad Federativa,T1,T2, T3, T4,Fecha estimada para realizar el procedimiento,Plurianualidad,Ejercicios fiscales,Monto a ejercer en el presente año,Comentario 1,Comentario 2,Comentario 3
35700001,"Servicio de mantenimiento preventivo y correctivo a la red hidrosanitaria, pluvial, cuartos de bombas y cisternas del Aeropuerto Internacional Felipe Ángeles."," $40,581,945.00 ",0,1,369,17,10145486.25,10145486.25,10145486.25,10145486.25,Dic. 2025,0,0,0,0,0,0
35700001,Servicio de mantenimiento al sistema de bombeo e intercambiadores de agua helada y caliente.," $10,000,000.00 ",0,1,369,17,2500000,2500000,2500000,2500000,Ene. 2026,0,0,0,0,0,0
35700001,Servicio de mantenimiento y soporte técnico a aeropasillos y sus servicios auxiliares.," $13,895,013.00 ",0,1,369,17,3473753.25,3473753.25,3473753.25,3473753.25,Dic. 2025,0,0,0,0,0,0
35700001,Servicio de mantenimiento y recarga de extintores.," $2,500,000.00 ",0,1,369,17,625000,625000,625000,625000,Ene. 2026,0,0,0,0,0,0
35800005,"Servicio de recolección, manejo, separación, limpieza, descontaminación y disposición final de desechos peligrosos, sólidos urbanos, de manejo especial y barrido de vialidades del Aeropuerto Internacional ""FELIPE ÁNGELES, S.A. DE C.V."""," $42,862,619.00 ",0,1,369,17,10715654.75,10715654.75,10715654.75,10715654.75,Dic. 2025,0,0,0,0,0,0
35800007,"Servicio de limpieza integral y alturas para el Aeropuerto Internacional Felipe Ángeles, S.A. de C.V."," $215,000,000.00 ",0,1,369,17,53750000,53750000,53750000,53750000,Dic. 2025,0,0,0,0,0,0
35900002,"Servicio de poda de áreas verdes en terreno natural, calles de rodaje, pistas y área operacional."," $26,506,000.00 ",0,1,369,17,6626500,6626500,6626500,6626500,Dic. 2025,0,0,0,0,0,0
35900003,Servicio integral de fumigación.," $1,494,185.00 ",0,1,369,17,373546.25,373546.25,373546.25,373546.25,Dic. 2025,0,0,0,0,0,0
35900003,Servicio de control por riesgo de fauna nociva.," $26,680,000.00 ",0,1,369,17,6670000,6670000,6670000,6670000,Dic. 2025,0,0,0,0,0,0
35900004,Servicio integral de jardinería.," $36,000,000.00 ",0,1,369,17,9000000,9000000,9000000,9000000,Dic. 2025,0,0,0,0,0,0
36100001,Difusión de mensajes sobre programas y actividades gubernamentales.," $40,000,000.00 ",0,1,369,17,10000000,10000000,10000000,10000000,Ene. 2026,0,0,0,0,0,0
36900001,Servicio de información en medios masivos derivada de la operación y administración de las dependencias y entidades.," $500,000.00 ",0,1,369,17,125000,125000,125000,125000,Ene. 2026,0,0,0,0,0,0
26100013,"Servicio de monederos electrónicos como medio de pago para el suministro de combustible para vehículos automotores terrestres en territorio nacional, para el ejercicio fiscal 2026."," $5,000,000.00 ",0,1,369,17,1250000,1250000,1250000,1250000,Dic. 2025,0,0,0,0,0,0
,"Adquisición consolidada de vestuario, uniformes, calzado y equipo de protección para el ejercicio fiscal 2026.",,,,,17,11155434.75,11155434.75,11155434.75,11155434.75,Ene. 2026,0,0,0,0,0,0
27100150,Vestuario y uniformes," $41,000,000.00 ",0,"17,456",368,17,,,,,,,,,,,
27100150,Vestuario para personal operativo," $2,697,000.00 ",0,465,368,17,,,,,,,,,,,
27100150,Calzado de Seguridad (botas dialéctricas)," $809,100.00 ",0,465,368,17,,,,,,,,,,,
27200013,Guantes de Seguridad ," $8,769.00 ",0,54,368,17,,,,,,,,,,,
27200020,Gorra de seguridad. ," $11,200.00 ",0,32,368,17,,,,,,,,,,,
27200020,Protectores visuales (goggles).," $2,560.00 ",0,32,368,17,,,,,,,,,,,
27200029,Tapón auditivo. , $968.00 ,0,44,368,17,,,,,,,,,,,
27200020,Fajas lumbares  de trabajo ," $18,800.00 ",0,47,368,17,,,,,,,,,,,
27200027,Protector Facial (Arco Eléctrico)," $16,796.00 ",0,4,368,17,,,,,,,,,,,
27200008,Casco de seguridad dieléctrico Clase E con Barbuquejo," $1,330.00 ",0,14,368,17,,,,,,,,,,,
27200010,Gafas de seguridad," $8,624.00 ",0,14,368,17,,,,,,,,,,,
27200010,Respirador de media cara Reutilizable," $1,936.00 ",0,2,368,17,,,,,,,,,,,
27300042,Rodilleras Alta Calidad," $3,080.00 ",0,4,368,17,,,,,,,,,,,
